end station id,N,name,latitude,longitude
3466,51,W 45 St & 6 Ave,40.7566872060318,-73.9825773239136
3467,324,W Broadway & Spring Street,40.7249467235942,-74.0016585588455
3469,69,India St & West St,40.7318140172097,-73.9599502086639
347,337,Greenwich St & W Houston St,40.728846,-74.008591
3472,245,W 15 St & 10 Ave,40.742753828659,-74.0074735879898
3474,46,6 Ave & Spring St,40.7252556952547,-74.0041208267212
3477,16,39 St & 2 Ave - Citi Bike HQ at Industry City,40.6553997744783,-74.0106278657913
3478,35,2 Ave & 36 St - Citi Bike HQ at Industry City,40.6570886666849,-74.0087020397186
3479,38,Picnic Point,40.6851255951541,-74.0253531932831
3486,149,Schermerhorn St & Bond St,40.6884174275408,-73.9845165610313
3489,2,Gold St & Frankfort St,40.7106999463139,-74.003541469574
349,200,Rivington St & Ridge St,40.71850211,-73.98329859
3490,34,E 116 St & 2 Ave,40.796879,-73.937261
3491,39,E 118 St & 1 Ave,40.79747,-73.93504
3492,35,E 118 St & Park Ave,40.8005385,-73.9419949
3493,50,E 118 St & 3 Ave,40.799139,-73.9389152
3494,52,E 115 St & Lexington Ave,40.797911,-73.9423
3495,46,E 114 St & 1 Ave,40.7945663,-73.9362541
3496,96,1 Ave & E 110 St,40.7923272,-73.9383
3497,101,Pleasant Ave & E 116 St,40.7949879,-73.9333349
3498,40,Pleasant Ave & E 120 St,40.7974772,-73.9311847
3499,32,2 Ave & E 122 St,40.8006721,-73.9349
350,354,Clinton St & Grand St,40.71559509,-73.9870295
3500,47,E 115 St & Madison Ave,40.7989445,-73.944846
